[[[242.0, 238.0]], [[385.0, 189.0]]]
[[[264.0002136230469, 246.10899353027344]], [[357.152099609375, 206.7920684814453]]]
[[[263.30133056640625, 248.9438018798828]], [[359.4269714355469, 198.38638305664062]]]
[[[262.56280517578125, 251.2790069580078]], [[356.8566589355469, 206.37451171875]]]
[[[262.5638732910156, 251.2817840576172]], [[356.85357666015625, 206.37440490722656]]]
[[[261.37872314453125, 252.0348358154297]], [[355.91058349609375, 202.84739685058594]]]
[[[261.45001220703125, 250.5211944580078]], [[356.2514953613281, 204.0985565185547]]]
[[[261.45111083984375, 250.5255584716797]], [[356.2547607421875, 204.09945678710938]]]
[[[261.1470642089844, 247.10775756835938]], [[355.638427734375, 203.46327209472656]]]
[[[260.80682373046875, 247.0985565185547]], [[354.77825927734375, 207.2759552001953]]]
[[[260.80853271484375, 247.09890747070312]], [[354.7732238769531, 207.28111267089844]]]
[[[262.055419921875, 252.72264099121094]], [[355.8895263671875, 206.42161560058594]]]
[[[262.2537841796875, 250.6762237548828]], [[356.0856628417969, 203.43447875976562]]]
[[[262.23382568359375, 250.665771484375]], [[356.08984375, 203.43885803222656]]]
[[[262.29034423828125, 248.58309936523438]], [[357.4173583984375, 196.4818115234375]]]
[[[262.7174377441406, 249.35655212402344]], [[357.0415954589844, 200.38107299804688]]]
[[[262.71014404296875, 249.3445587158203]], [[357.0543518066406, 200.38604736328125]]]
[[[263.01806640625, 248.60533142089844]], [[357.6687927246094, 197.54200744628906]]]
[[[263.6044616699219, 254.01197814941406]], [[357.4241943359375, 200.40847778320312]]]
[[[263.6050109863281, 254.00918579101562]], [[357.4240417480469, 200.40878295898438]]]
[[[263.85784912109375, 252.33544921875]], [[357.6093444824219, 199.2266845703125]]]
[[[263.7735900878906, 251.28111267089844]], [[356.704345703125, 202.14044189453125]]]
[[[263.77471923828125, 251.28147888183594]], [[356.6958923339844, 202.13919067382812]]]
[[[263.95703125, 252.7476043701172]], [[357.3592834472656, 196.5059051513672]]]
[[[264.4900207519531, 252.64366149902344]], [[358.4877014160156, 200.57940673828125]]]
[[[264.47491455078125, 252.6497344970703]], [[358.50115966796875, 200.5908966064453]]]
[[[265.0040588378906, 251.87428283691406]], [[356.93792724609375, 200.80455017089844]]]
[[[264.41357421875, 251.57090759277344]], [[356.10015869140625, 206.6457977294922]]]
[[[264.26287841796875, 251.54251098632812]], [[356.1187438964844, 206.6405487060547]]]
[[[264.3177795410156, 250.18109130859375]], [[355.9403991699219, 206.35809326171875]]]
[[[264.3266906738281, 250.19471740722656]], [[356.0478515625, 205.49302673339844]]]
[[[264.3298034667969, 250.19769287109375]], [[356.044677734375, 205.48928833007812]]]
[[[265.19775390625, 252.1827392578125]], [[353.86859130859375, 206.80917358398438]]]
[[[265.30084228515625, 252.4775848388672]], [[354.0933837890625, 207.8462371826172]]]
[[[265.29449462890625, 252.5038604736328]], [[354.090576171875, 207.84559631347656]]]
[[[266.1235046386719, 253.0872802734375]], [[354.5486755371094, 206.01898193359375]]]
[[[266.2575988769531, 253.40977478027344]], [[354.23193359375, 203.57217407226562]]]
[[[266.269775390625, 253.4022979736328]], [[354.2333068847656, 203.56790161132812]]]
[[[266.7642822265625, 252.330810546875]], [[354.4577941894531, 205.9313201904297]]]
[[[265.8315124511719, 252.63949584960938]], [[353.9932861328125, 200.27293395996094]]]
[[[265.806396484375, 252.6554412841797]], [[353.9916687011719, 200.27330017089844]]]
[[[264.4535827636719, 250.69569396972656]], [[357.6927185058594, 197.06988525390625]]]
[[[264.1841735839844, 249.59092712402344]], [[357.9656677246094, 193.8432159423828]]]
[[[264.1703796386719, 249.5813751220703]], [[357.9715576171875, 193.83985900878906]]]
[[[263.94366455078125, 249.08143615722656]], [[356.79400634765625, 194.60755920410156]]]
[[[263.1340637207031, 248.1885986328125]], [[358.3212585449219, 187.88616943359375]]]
[[[263.0661926269531, 248.15335083007812]], [[358.31988525390625, 187.88601684570312]]]
[[[264.8192138671875, 252.21337890625]], [[358.1927185058594, 186.01486206054688]]]
[[[265.4228515625, 251.76638793945312]], [[358.8256530761719, 185.02691650390625]]]
[[[265.44256591796875, 251.7933349609375]], [[358.8024597167969, 185.03309631347656]]]
[[[266.2007141113281, 253.0413055419922]], [[356.6053466796875, 192.1086883544922]]]
[[[266.636962890625, 252.0006866455078]], [[356.84954833984375, 194.80604553222656]]]
[[[266.6385192871094, 252.00498962402344]], [[356.85516357421875, 194.80245971679688]]]
[[[266.60565185546875, 252.12832641601562]], [[355.69110107421875, 194.65281677246094]]]
[[[268.0723876953125, 252.0263214111328]], [[354.82806396484375, 192.6992645263672]]]
[[[268.0770263671875, 252.00804138183594]], [[354.8295593261719, 192.697998046875]]]
[[[268.5259094238281, 253.58291625976562]], [[352.58648681640625, 179.64962768554688]]]
[[[267.5256042480469, 250.02099609375]], [[349.5893249511719, 193.8484344482422]]]
[[[267.54443359375, 250.0271759033203]], [[349.59259033203125, 193.8606719970703]]]
[[[267.5870056152344, 250.63772583007812]], [[352.7739562988281, 188.39089965820312]]]
[[[267.1924133300781, 248.29385375976562]], [[353.6001892089844, 190.2320556640625]]]
[[[267.1048889160156, 248.2745819091797]], [[353.599853515625, 190.21597290039062]]]
[[[266.0146484375, 247.5984649658203]], [[352.6700439453125, 187.9566192626953]]]
[[[265.701171875, 246.94662475585938]], [[353.1103210449219, 185.37310791015625]]]
[[[265.7021179199219, 246.94631958007812]], [[353.111328125, 185.36837768554688]]]
[[[265.2830810546875, 246.97154235839844]], [[352.5805358886719, 188.13662719726562]]]
[[[266.39300537109375, 248.81895446777344]], [[355.9010009765625, 186.1370849609375]]]
[[[266.3927917480469, 248.81529235839844]], [[355.8980712890625, 186.1365509033203]]]
[[[266.8680114746094, 248.52438354492188]], [[353.9105529785156, 186.17303466796875]]]
[[[267.3711242675781, 249.7291259765625]], [[352.78607177734375, 192.35433959960938]]]
[[[267.36358642578125, 249.73284912109375]], [[352.78558349609375, 192.35765075683594]]]
[[[266.7718200683594, 249.44931030273438]], [[351.9370422363281, 192.17935180664062]]]
[[[265.871337890625, 251.62620544433594]], [[350.8765869140625, 198.18719482421875]]]
[[[265.86767578125, 251.63629150390625]], [[350.872314453125, 198.18936157226562]]]
[[[265.3267517089844, 248.22720336914062]], [[350.68133544921875, 196.2014923095703]]]
[[[264.462890625, 247.5388946533203]], [[351.1594543457031, 196.02601623535156]]]
[[[264.4498291015625, 247.53602600097656]], [[351.1549987792969, 196.02456665039062]]]
